,Unnamed: 0,Text,Label,socialMediaAbuse,socialMediaAbuse_socialMediaAbuse
4741,4741,"unfortunately , kapur modernizes a . e . w . mason's story to suit the sensibilities of a young american , a decision that plucks "" the four feathers "" bare .",0,"[7025, 7752, 5590, 4984, 7691]",0
4742,4742,. . . what a banal bore the preachy circuit turns out to be,0,"[4698, 6127, 1461, 5338, 5516]",0
4743,4743,"falsehoods pile up , undermining the movie's reality and stifling its creator's comic voice .",0,"[6634, 4976, 6834, 6644, 5821]",0
4744,4744,a mechanical action-comedy whose seeming purpose is to market the charismatic jackie chan to even younger audiences .,0,"[7979, 7649, 3099, 8151, 1192]",0
4745,4745,one of the most incoherent features in recent memory .,0,"[7788, 2870, 2052, 5738, 1562]",0
4746,4746,low rent from frame one .,0,"[4617, 7520, 5556, 7350, 5838]",0
4747,4747,eight legged freaks ? no big hairy deal .,0,"[3150, 4193, 1835, 5390, 7519]",0
4748,4748,"the issues are presented in such a lousy way , complete with some of the year's ( unintentionally ) funniest moments , that it's impossible to care .",0,"[8195, 6922, 6784, 5120, 6376]",0
4749,4749,laggard drama wending its way to an uninspired philosophical epiphany .,0,"[1993, 3382, 70, 1382, 1935]",0
4750,4750,the respective charms of sandra bullock and hugh grant have worn threadbare .,0,"[7729, 2611, 6394, 2256, 1902]",0
4751,4751,'this movie sucks . ',0,"[7790, 7346, 5398, 4501, 7944]",0
4752,4752,"none of this so-called satire has any sting to it , as if woody is afraid of biting the hand that has finally , to some extent , warmed up to him .",0,"[6912, 1701, 7482, 3288, 1074]",0
4753,4753,. . . bibbidy-bobbidi-bland .,0,"[5576, 4831, 8026, 3887, 1934]",0
4754,4754,"a few nonbelievers may rethink their attitudes when they see the joy the characters take in this creed , but skeptics aren't likely to enter the theater .",0,"[5851, 6493, 1173, 2548, 3838]",1
4755,4755,"bad in such a bizarre way that it's almost worth seeing , if only to witness the crazy confluence of purpose and taste .",0,"[6229, 7016, 8240, 5984, 3757]",0
4756,4756,there's more repetition than creativity throughout the movie .,0,"[6886, 1167, 552, 2219, 2007]",0
4757,4757,hugh grant's act is so consuming that sometimes it's difficult to tell who the other actors in the movie are .,0,"[1145, 52, 8401, 7409, 1700]",1
4758,4758,"although the sequel has all the outward elements of the original , the first film's lovely flakiness is gone , replaced by the forced funniness found in the dullest kiddie flicks .",0,"[2750, 8506, 4441, 1722, 6790]",0
4759,4759,"i've had more interesting -- and , dare i say , thematically complex -- bowel movements than this long-on-the-shelf , point-and-shoot exercise in gimmicky crime drama .",0,"[5164, 4269, 1440, 3505, 7414]",0
4760,4760,what we get . . . is caddyshack crossed with the loyal order of raccoons .,0,"[4330, 5826, 1258, 5257, 3630]",0
4761,4761,"the jokes are flat , and the action looks fake .",0,"[5275, 5034, 5801, 5114, 3325]",0
4762,4762,"when a movie asks you to feel sorry for mick jagger's sex life , it already has one strike against it .",0,"[7523, 8115, 2723, 6185, 6605]",0
4763,4763,there are now two signs that m . night shyamalan's debut feature sucked up all he has to give to the mystic genres of cinema : unbreakable and signs .,0,"[3358, 3527, 7740, 3978, 6437]",0
4764,4764,. . . hokey art house pretension .,0,"[6029, 3485, 6892, 7873, 5712]",0
4765,4765,. . . a weak and ineffective ghost story without a conclusion or pay off .,0,"[525, 4644, 3448, 2576, 3019]",0
4766,4766,gussied up with so many distracting special effects and visual party tricks that it's not clear whether we're supposed to shriek or laugh .,0,"[2814, 1352, 7715, 6359, 8154]",0
4767,4767,"plodding , poorly written , murky and weakly acted , the picture feels as if everyone making it lost their movie mojo .",0,"[7772, 7705, 5885, 6147, 6134]",0
4768,4768,this is a fudged opportunity of gigantic proportions -- a lunar mission with no signs of life .,0,"[6832, 3778, 6209, 5587, 4666]",0
4769,4769,"a baffling subplot involving smuggling drugs inside danish cows falls flat , and if you're going to alter the bard's ending , you'd better have a good alternative .",0,"[8111, 2340, 6277, 7488, 6414]",0
4770,4770,"soderbergh seems capable only of delivering artfully lighted , earnest inquiries that lack the kind of genuine depth that would make them redeemable .",0,"[7917, 6025, 4044, 7590, 4694]",0
4771,4771,the only thing that distinguishes a randall wallace film from any other is the fact that there is nothing distinguishing in a randall wallace film .,0,"[3271, 4659, 3493, 6351, 7712]",0
4772,4772,"silly stuff , all mixed up together like a term paper from a kid who can't quite distinguish one sci-fi work from another .",0,"[6713, 814, 3208, 714, 7013]",0
4773,4773,there is so much plodding sensitivity .,0,"[8259, 7705, 4767, 5932, 5185]",0
4774,4774,"the town has kind of an authentic feel , but each one of these people stand out and everybody else is in the background and it just seems manufactured to me and artificial .",0,"[6258, 147, 6878, 5973, 534]",0
4775,4775,. . . too sappy for its own good .,0,"[6296, 8337, 7403, 5183, 5339]",0
4776,4776,"circuit queens won't learn a thing , they'll be too busy cursing the film's strategically placed white sheets .",0,"[5045, 8154, 3130, 2554, 5777]",0
4777,4777,"as an actress , madonna is one helluva singer . as the mediterranean sparkles , 'swept away' sinks .",0,"[6083, 6991, 7912, 470, 7465]",0
4778,4778,"every so often a film comes along that is so insanely stupid , so awful in so many ways that watching it leaves you giddy . half past dead is just such an achievement .",0,"[6384, 6766, 5398, 1575, 6807]",0
4779,4779,"expanded to 65 minutes for theatrical release , it still feels somewhat unfinished .",0,"[4284, 4507, 4888, 5898, 1398]",0
4780,4780,it all looks and plays like a $40 million version of a game you're more likely to enjoy on a computer .,0,"[6005, 5709, 6568, 4540, 4553]",0
4781,4781,"[javier bardem is] one of the few reasons to watch the film , which director gerardo vera has drenched in swoony music and fever-pitched melodrama .",0,"[763, 1212, 3284, 7472, 3358]",0
4782,4782,"feels shrill , simple and soapy .",0,"[7957, 6210, 7742, 3504, 5895]",0
4783,4783,"adults , other than the parents . . . will be hard pressed to succumb to the call of the wild .",0,"[6187, 4872, 227, 2538, 8243]",0
4784,4784,brady achieves the remarkable feat of squandering a topnotch foursome of actors . . . by shoving them into every clichéd white-trash situation imaginable .,0,"[3541, 6685, 4404, 8224, 8063]",0
4785,4785,"in the name of an allegedly inspiring and easily marketable flick , the emperor's club turns a blind eye to the very history it pretends to teach .",0,"[2483, 4936, 4792, 4829, 7318]",0
4786,4786,no amount of blood and disintegrating vampire cadavers can obscure this movie's lack of ideas .,0,"[8032, 2667, 4565, 7373, 8526]",0
4787,4787,"a direct-to-void release , heading nowhere .",0,"[7814, 8042, 4720, 8282, 2559]",0
4788,4788,"typical animé , with cheapo animation ( like saturday morning tv in the '60s ) , a complex sword-and-sorcery plot and characters who all have big round eyes and japanese names .",0,"[3725, 6965, 2392, 1013, 2079]",0
4789,4789,below is well below expectations .,0,"[5823, 7304, 6840, 4334, 7615]",0
4790,4790,"at no point during k-19 : the widowmaker did this viewer feel enveloped in a story that , though meant to be universal in its themes of loyalty , courage and dedication to a common goal , never seems to leave the lot .",0,"[1702, 3065, 2248, 2737, 2511]",0
4791,4791,. . . standard guns versus martial arts cliche with little new added .,0,"[5192, 5963, 4942, 7457, 4583]",0
4792,4792,empire can't make up its mind whether it wants to be a gangster flick or an art film . it doesn't work as either .,0,"[3234, 6901, 619, 4829, 1851]",0
4793,4793,"given the fact that virtually no one is bound to show up at theatres for it , the project should have been made for the tube .",0,"[5838, 6503, 6427, 4574, 5455]",0
4794,4794,"possession is in the end an honorable , interesting failure . it falls far short of poetry , but it's not bad prose .",0,"[3128, 3629, 5051, 2975, 794]",1
4795,4795,jonathan parker's bartleby should have been the be-all-end-all of the modern-office anomie films .,0,"[2028, 4399, 6755, 5562, 2239]",0
4796,4796,"there may have been a good film in "" trouble every day , "" but it is not what is on the screen .",0,"[7756, 3486, 2808, 8201, 7296]",0
4797,4797,"unfortunately , carvey's rubber-face routine is no match for the insipid script he has crafted with harris goldberg .",0,"[5859, 4579, 6473, 5678, 6228]",0
4798,4798,"viewed as a comedy , a romance , a fairy tale , or a drama , there's nothing remotely triumphant about this motion picture .",0,"[6224, 4949, 1945, 6569, 4167]",0
4799,4799,"there's something unintentionally comic in the film's drumbeat about authenticity , given the stale plot and pornographic way the film revels in swank apartments , clothes and parties .",0,"[6790, 2001, 7442, 388, 5029]",0
4800,4800,"the master of disguise is funny--not "" ha ha "" funny , "" dead circus performer "" funny . and for all the wrong reasons besides .",0,"[8142, 1920, 1161, 1352, 2814]",0
4801,4801,"a zippy 96 minutes of mediocre special effects , hoary dialogue , fluxing accents , and -- worst of all -- silly-looking morlocks .",0,"[7788, 6399, 2858, 1436, 1934]",0
4802,4802,"a 75-minute sample of puerile rubbish that is listless , witless , and devoid of anything resembling humor .",0,"[7625, 4732, 7317, 4964, 6530]",0
4803,4803,you leave feeling like you've endured a long workout without your pulse ever racing .,0,"[8242, 2301, 5473, 885, 391]",0
4804,4804,"the waterlogged script plumbs uncharted depths of stupidity , incoherence and sub-sophomoric sexual banter .",0,"[7197, 6937, 4364, 8419, 4630]",0
4805,4805,"with mcconaughey in an entirely irony-free zone and bale reduced mainly to batting his sensitive eyelids , there's not enough intelligence , wit or innovation on the screen to attract and sustain an older crowd .",0,"[6708, 5109, 4472, 4341, 6125]",0
4806,4806,it's the type of stunt the academy loves : a powerful political message stuffed into an otherwise mediocre film .,0,"[2409, 8165, 5028, 2001, 573]",0
4807,4807,"in theory , a middle-aged romance pairing clayburgh and tambor sounds promising , but in practice it's something else altogether -- clownish and offensive and nothing at all like real life .",0,"[4253, 6133, 1742, 6327, 6398]",0
4808,4808,"so mind-numbingly awful that you hope britney won't do it one more time , as far as movies are concerned .",0,"[7272, 4862, 7727, 6914, 186]",0
4809,4809,"the images are usually abbreviated in favor of mushy obviousness and telegraphed pathos , particularly where whitaker's misfit artist is concerned .",0,"[4970, 3059, 5901, 5816, 5181]",0
4810,4810,"if welles was unhappy at the prospect of the human race splitting in two , he probably wouldn't be too crazy with his great-grandson's movie splitting up in pretty much the same way .",0,"[7639, 4162, 5324, 4864, 2764]",0
4811,4811,"sets animation back 30 years , musicals back 40 years and judaism back at least 50 .",0,"[8257, 4055, 7001, 4562, 2048]",0
4812,4812,"weirdly , broomfield has compelling new material but he doesn't unveil it until the end , after endless scenes of him wheedling reluctant witnesses and pointing his camera through the smeared windshield of his rental car .",0,"[2197, 836, 1109, 6470, 1775]",0
4813,4813,might best be enjoyed as a daytime soaper .,0,"[1654, 4838, 7496, 7419, 5954]",0
4814,4814,"eventually arrives at its heart , as simple self-reflection meditation .",0,"[3930, 1992, 3858, 1070, 6654]",1
4815,4815,"a showcase for both the scenic splendor of the mountains and for legendary actor michel serrault , the film is less successful on other levels .",0,"[7840, 3733, 1188, 1888, 2318]",0
4816,4816,"boy oh boy , it's a howler .",0,"[7887, 4002, 1022, 591, 4782]",0
4817,4817,a few pieces of the film buzz and whir ; very little of it actually clicks . the thing just never gets off the ground .,0,"[2219, 7936, 4048, 409, 1831]",0
